Measurement_Id,Weather_Origin,Temperature_Origin,Humidity_Origin,Rain_Origin,Snow_Origin,Visibility_Origin,Weather_Destination,Temperature_Destination,Humidity_Destination,Rain_Destination,Snow_Destination,Visibility_Destination
39376,intensywne opady deszczu,16.35,99,4.6,0,7887,przelotne opady deszczu,16.01,100,13.32,0,3600
39377,intensywne opady deszczu,16.35,99,4.6,0,7887,przelotne opady deszczu,16.01,100,13.32,0,3600
39378,intensywne opady deszczu,16.35,99,4.6,0,7887,przelotne opady deszczu,16.01,100,13.32,0,3600
39379,intensywne opady deszczu,16.35,99,4.6,0,7887,przelotne opady deszczu,16.01,100,13.32,0,3600
39380,przelotne opady deszczu,16.01,100,13.32,0,3600,umiarkowane opady deszczu,16.63,99,3.16,0,7887
39381,przelotne opady deszczu,16.01,100,13.32,0,3600,umiarkowane opady deszczu,16.63,99,3.16,0,7887
39382,przelotne opady deszczu,16.01,100,13.32,0,3600,umiarkowane opady deszczu,16.63,99,3.16,0,7887
39383,przelotne opady deszczu,16.01,100,13.32,0,3600,umiarkowane opady deszczu,16.63,99,3.16,0,7887
39384,przelotne opady deszczu,16.01,100,13.32,0,3600,umiarkowane opady deszczu,16.63,99,3.16,0,7887
39385,umiarkowane opady deszczu,16.63,99,3.16,0,7887,przelotne opady deszczu,16.01,100,15.38,0,3600
39386,umiarkowane opady deszczu,16.63,99,3.16,0,7887,przelotne opady deszczu,16.01,100,15.38,0,3600
39387,umiarkowane opady deszczu,16.63,99,3.16,0,7887,przelotne opady deszczu,16.01,100,15.38,0,3600
39388,umiarkowane opady deszczu,16.63,99,3.16,0,7887,przelotne opady deszczu,16.01,100,15.38,0,3600
39389,umiarkowane opady deszczu,16.63,99,3.16,0,7887,przelotne opady deszczu,16.01,100,15.38,0,3600
39390,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39391,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39392,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39393,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39394,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39395,umiarkowane opady deszczu,16.63,99,2.37,0,6748,przelotne opady deszczu,16.01,100,11.53,0,3600
39396,umiarkowane opady deszczu,16.63,99,2.37,0,6748,przelotne opady deszczu,16.01,100,11.53,0,3600
39397,umiarkowane opady deszczu,16.63,99,2.37,0,6748,przelotne opady deszczu,16.01,100,11.53,0,3600
39398,umiarkowane opady deszczu,16.63,99,2.37,0,6748,przelotne opady deszczu,16.01,100,11.53,0,3600
39399,umiarkowane opady deszczu,16.63,99,2.37,0,6748,przelotne opady deszczu,16.01,100,11.53,0,3600
39400,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39401,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39402,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39403,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39404,przelotne opady deszczu,16.01,100,11.53,0,3600,umiarkowane opady deszczu,16.63,99,2.37,0,6748
39405,umiarkowane opady deszczu,16.63,99,3.16,0,6748,przelotne opady deszczu,16.01,100,8.65,0,5000
39406,umiarkowane opady deszczu,16.63,99,3.16,0,6748,przelotne opady deszczu,16.01,100,8.65,0,5000
39407,umiarkowane opady deszczu,16.63,99,3.16,0,6748,przelotne opady deszczu,16.01,100,8.65,0,5000
39408,umiarkowane opady deszczu,16.63,99,3.16,0,6748,przelotne opady deszczu,16.01,100,8.65,0,5000
39409,umiarkowane opady deszczu,16.63,99,3.16,0,6748,przelotne opady deszczu,16.01,100,8.65,0,5000
39410,przelotne opady deszczu,15.77,100,6.48,0,5000,umiarkowane opady deszczu,16.63,99,3.65,0,6748
39411,przelotne opady deszczu,15.77,100,6.48,0,5000,umiarkowane opady deszczu,16.63,99,3.65,0,6748
39412,przelotne opady deszczu,15.77,100,6.48,0,5000,umiarkowane opady deszczu,16.63,99,3.65,0,6748
39413,przelotne opady deszczu,15.77,100,6.48,0,5000,umiarkowane opady deszczu,16.63,99,3.65,0,6748
39414,przelotne opady deszczu,15.77,100,6.48,0,5000,umiarkowane opady deszczu,16.63,99,3.65,0,6748
39415,umiarkowane opady deszczu,16.63,99,3.65,0,6748,przelotne opady deszczu,15.77,100,6.48,0,5000
39416,umiarkowane opady deszczu,16.63,99,3.65,0,6748,przelotne opady deszczu,15.77,100,6.48,0,5000
39417,umiarkowane opady deszczu,16.63,99,3.65,0,6748,przelotne opady deszczu,15.77,100,6.48,0,5000
39418,umiarkowane opady deszczu,16.63,99,3.65,0,6748,przelotne opady deszczu,15.77,100,6.48,0,5000
39419,umiarkowane opady deszczu,16.63,99,3.65,0,6748,przelotne opady deszczu,15.77,100,6.48,0,5000
39420,przelotne opady deszczu,15.81,100,6.48,0,5000,intensywne opady deszczu,16.5,99,6.48,0,5850
39421,przelotne opady deszczu,15.81,100,6.48,0,5000,intensywne opady deszczu,16.5,99,6.48,0,5850
39422,przelotne opady deszczu,15.81,100,6.48,0,5000,intensywne opady deszczu,16.5,99,6.48,0,5850
39423,przelotne opady deszczu,15.81,100,6.48,0,5000,intensywne opady deszczu,16.5,99,6.48,0,5850
39424,przelotne opady deszczu,15.81,100,6.48,0,5000,intensywne opady deszczu,16.5,99,6.48,0,5850
39425,intensywne opady deszczu,16.5,99,6.48,0,5850,przelotne opady deszczu,15.81,100,6.48,0,5000
39426,intensywne opady deszczu,16.5,99,6.48,0,5850,przelotne opady deszczu,15.81,100,6.48,0,5000
39427,intensywne opady deszczu,16.5,99,6.48,0,5850,przelotne opady deszczu,15.81,100,6.48,0,5000
39428,intensywne opady deszczu,16.5,99,6.48,0,5850,przelotne opady deszczu,15.81,100,6.48,0,5000
39429,intensywne opady deszczu,16.5,99,6.48,0,5850,przelotne opady deszczu,15.81,100,6.48,0,5000
39430,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.28,99,6.48,0,5850
39431,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.28,99,6.48,0,5850
39432,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.28,99,6.48,0,5850
39433,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.28,99,6.48,0,5850
39434,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.28,99,6.48,0,5850
39435,intensywne opady deszczu,16.28,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39436,intensywne opady deszczu,16.28,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39437,intensywne opady deszczu,16.28,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39438,intensywne opady deszczu,16.28,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39439,intensywne opady deszczu,16.28,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39440,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.41,99,6.68,0,5850
39441,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.41,99,6.68,0,5850
39442,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.41,99,6.68,0,5850
39443,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.41,99,6.68,0,5850
39444,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.41,99,6.68,0,5850
39445,intensywne opady deszczu,16.41,99,6.68,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39446,intensywne opady deszczu,16.41,99,6.68,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39447,intensywne opady deszczu,16.41,99,6.68,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39448,intensywne opady deszczu,16.41,99,6.68,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39449,intensywne opady deszczu,16.41,99,6.68,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39450,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.32,99,6.48,0,5850
39451,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.32,99,6.48,0,5850
39452,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.32,99,6.48,0,5850
39453,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.32,99,6.48,0,5850
39454,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.32,99,6.48,0,5850
39455,intensywne opady deszczu,16.32,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39456,intensywne opady deszczu,16.32,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39457,intensywne opady deszczu,16.32,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39458,intensywne opady deszczu,16.32,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39459,intensywne opady deszczu,16.32,99,6.48,0,5850,przelotne opady deszczu,16.01,100,5.62,0,4800
39460,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.42,99,6.48,0,4243
39461,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.42,99,6.48,0,4243
39462,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.42,99,6.48,0,4243
39463,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.42,99,6.48,0,4243
39464,przelotne opady deszczu,16.01,100,5.62,0,4800,intensywne opady deszczu,16.42,99,6.48,0,4243
39465,intensywne opady deszczu,16.42,99,6.48,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39466,intensywne opady deszczu,16.42,99,6.48,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39467,intensywne opady deszczu,16.42,99,6.48,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39468,intensywne opady deszczu,16.42,99,6.48,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39469,intensywne opady deszczu,16.42,99,6.48,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39470,przelotne opady deszczu,16.01,100,6.48,0,2500,intensywne opady deszczu,16.41,99,4.86,0,4243
39471,przelotne opady deszczu,16.01,100,6.48,0,2500,intensywne opady deszczu,16.41,99,4.86,0,4243
39472,przelotne opady deszczu,16.01,100,6.48,0,2500,intensywne opady deszczu,16.41,99,4.86,0,4243
39473,przelotne opady deszczu,16.01,100,6.48,0,2500,intensywne opady deszczu,16.41,99,4.86,0,4243
39474,przelotne opady deszczu,16.01,100,6.48,0,2500,intensywne opady deszczu,16.41,99,4.86,0,4243
39475,intensywne opady deszczu,16.41,99,4.86,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39476,intensywne opady deszczu,16.41,99,4.86,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39477,intensywne opady deszczu,16.41,99,4.86,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39478,intensywne opady deszczu,16.41,99,4.86,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39479,intensywne opady deszczu,16.41,99,4.86,0,4243,przelotne opady deszczu,16.01,100,6.48,0,2500
39480,przelotne opady deszczu,16.01,100,7.09,0,2500,intensywne opady deszczu,16.42,99,7.49,0,4243
39481,przelotne opady deszczu,16.01,100,7.09,0,2500,intensywne opady deszczu,16.42,99,7.49,0,4243
39482,przelotne opady deszczu,16.01,100,7.09,0,2500,intensywne opady deszczu,16.42,99,7.49,0,4243
39483,przelotne opady deszczu,16.01,100,7.09,0,2500,intensywne opady deszczu,16.42,99,7.49,0,4243
39484,przelotne opady deszczu,16.01,100,7.09,0,2500,intensywne opady deszczu,16.42,99,7.49,0,4243
39485,intensywne opady deszczu,16.42,99,7.49,0,4243,przelotne opady deszczu,16.01,100,7.09,0,2500
39486,intensywne opady deszczu,16.42,99,7.49,0,4243,przelotne opady deszczu,16.01,100,7.09,0,2500
39487,intensywne opady deszczu,16.42,99,7.49,0,4243,przelotne opady deszczu,16.01,100,7.09,0,2500
39488,intensywne opady deszczu,16.42,99,7.49,0,4243,przelotne opady deszczu,16.01,100,7.09,0,2500
39489,intensywne opady deszczu,16.42,99,7.49,0,4243,przelotne opady deszczu,16.01,100,7.09,0,2500
39490,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.45,99,6.48,0,4243
39491,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.45,99,6.48,0,4243
39492,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.45,99,6.48,0,4243
39493,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.45,99,6.48,0,4243
39494,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.45,99,6.48,0,4243
39495,intensywne opady deszczu,16.45,99,6.48,0,4243,przelotne opady deszczu,16.01,100,4.21,0,3800
39496,intensywne opady deszczu,16.45,99,6.48,0,4243,przelotne opady deszczu,16.01,100,4.21,0,3800
39497,intensywne opady deszczu,16.45,99,6.48,0,4243,przelotne opady deszczu,16.01,100,4.21,0,3800
39498,intensywne opady deszczu,16.45,99,6.48,0,4243,przelotne opady deszczu,16.01,100,4.21,0,3800
39499,intensywne opady deszczu,16.45,99,6.48,0,4243,przelotne opady deszczu,16.01,100,4.21,0,3800
39500,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.41,99,5.62,0,4243
39501,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.41,99,5.62,0,4243
39502,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.41,99,5.62,0,4243
39503,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.41,99,5.62,0,4243
39504,przelotne opady deszczu,16.01,100,4.21,0,3800,intensywne opady deszczu,16.41,99,5.62,0,4243
39505,intensywne opady deszczu,16.41,99,5.62,0,4243,przelotne opady deszczu,15.81,100,2.73,0,3800
39506,intensywne opady deszczu,16.41,99,5.62,0,4243,przelotne opady deszczu,15.81,100,2.73,0,3800
39507,intensywne opady deszczu,16.41,99,5.62,0,4243,przelotne opady deszczu,15.81,100,2.73,0,3800
39508,intensywne opady deszczu,16.41,99,5.62,0,4243,przelotne opady deszczu,15.81,100,2.73,0,3800
39509,intensywne opady deszczu,16.41,99,5.62,0,4243,przelotne opady deszczu,15.81,100,2.73,0,3800
39510,przelotne opady deszczu,16.01,100,2.73,0,3800,intensywne opady deszczu,16.19,99,4.86,0,4243
39511,przelotne opady deszczu,16.01,100,2.73,0,3800,intensywne opady deszczu,16.19,99,4.86,0,4243
39512,przelotne opady deszczu,16.01,100,2.73,0,3800,intensywne opady deszczu,16.19,99,4.86,0,4243
39513,przelotne opady deszczu,16.01,100,2.73,0,3800,intensywne opady deszczu,16.19,99,4.86,0,4243
39514,przelotne opady deszczu,16.01,100,2.73,0,3800,intensywne opady deszczu,16.19,99,4.86,0,4243
39515,intensywne opady deszczu,16.19,99,4.86,0,4243,przelotne opady deszczu,16.01,100,2.73,0,3800
39516,intensywne opady deszczu,16.19,99,4.86,0,4243,przelotne opady deszczu,16.01,100,2.73,0,3800
39517,intensywne opady deszczu,16.19,99,4.86,0,4243,przelotne opady deszczu,16.01,100,2.73,0,3800
39518,intensywne opady deszczu,16.19,99,4.86,0,4243,przelotne opady deszczu,16.01,100,2.73,0,3800
39519,intensywne opady deszczu,16.19,99,4.86,0,4243,przelotne opady deszczu,16.01,100,2.73,0,3800
39520,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.34,99,4.21,0,4909
39521,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.34,99,4.21,0,4909
39522,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.34,99,4.21,0,4909
39523,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.34,99,4.21,0,4909
39524,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.34,99,4.21,0,4909
39525,intensywne opady deszczu,16.34,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.73,0,3500
39526,intensywne opady deszczu,16.34,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.73,0,3500
39527,intensywne opady deszczu,16.34,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.73,0,3500
39528,intensywne opady deszczu,16.34,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.73,0,3500
39529,intensywne opady deszczu,16.34,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.73,0,3500
39530,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.35,99,4.21,0,4909
39531,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.35,99,4.21,0,4909
39532,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.35,99,4.21,0,4909
39533,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.35,99,4.21,0,4909
39534,przelotne opady deszczu,15.81,98,2.73,0,3500,intensywne opady deszczu,16.35,99,4.21,0,4909
39535,intensywne opady deszczu,16.35,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39536,intensywne opady deszczu,16.35,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39537,intensywne opady deszczu,16.35,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39538,intensywne opady deszczu,16.35,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39539,intensywne opady deszczu,16.35,99,4.21,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39540,przelotne opady deszczu,15.81,98,2.37,0,3500,umiarkowane opady deszczu,16.35,99,2.73,0,4909
39541,przelotne opady deszczu,15.81,98,2.37,0,3500,umiarkowane opady deszczu,16.35,99,2.73,0,4909
39542,przelotne opady deszczu,15.81,98,2.37,0,3500,umiarkowane opady deszczu,16.35,99,2.73,0,4909
39543,przelotne opady deszczu,15.81,98,2.37,0,3500,umiarkowane opady deszczu,16.35,99,2.73,0,4909
39544,przelotne opady deszczu,15.81,98,2.37,0,3500,umiarkowane opady deszczu,16.35,99,2.73,0,4909
39545,umiarkowane opady deszczu,16.35,99,2.73,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39546,umiarkowane opady deszczu,16.35,99,2.73,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39547,umiarkowane opady deszczu,16.35,99,2.73,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39548,umiarkowane opady deszczu,16.35,99,2.73,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39549,umiarkowane opady deszczu,16.35,99,2.73,0,4909,przelotne opady deszczu,15.81,98,2.37,0,3500
39550,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.42,99,2.05,0,4909
39551,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.42,99,2.05,0,4909
39552,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.42,99,2.05,0,4909
39553,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.42,99,2.05,0,4909
39554,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.42,99,2.05,0,4909
39555,umiarkowane opady deszczu,16.42,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39556,umiarkowane opady deszczu,16.42,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39557,umiarkowane opady deszczu,16.42,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39558,umiarkowane opady deszczu,16.42,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39559,umiarkowane opady deszczu,16.42,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39560,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,2.05,0,4909
39561,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,2.05,0,4909
39562,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,2.05,0,4909
39563,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,2.05,0,4909
39564,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,2.05,0,4909
39565,umiarkowane opady deszczu,16.41,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39566,umiarkowane opady deszczu,16.41,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39567,umiarkowane opady deszczu,16.41,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39568,umiarkowane opady deszczu,16.41,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39569,umiarkowane opady deszczu,16.41,99,2.05,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39570,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,1.78,0,4909
39571,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,1.78,0,4909
39572,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,1.78,0,4909
39573,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,1.78,0,4909
39574,przelotne opady deszczu,16.01,100,4.21,0,6000,umiarkowane opady deszczu,16.41,99,1.78,0,4909
39575,umiarkowane opady deszczu,16.41,99,1.78,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39576,umiarkowane opady deszczu,16.41,99,1.78,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39577,umiarkowane opady deszczu,16.41,99,1.78,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39578,umiarkowane opady deszczu,16.41,99,1.78,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39579,umiarkowane opady deszczu,16.41,99,1.78,0,4909,przelotne opady deszczu,16.01,100,4.21,0,6000
39580,przelotne opady deszczu,16.01,98,3.65,0,5000,umiarkowane opady deszczu,16.41,100,2.05,0,8821
39581,przelotne opady deszczu,16.01,98,3.65,0,5000,umiarkowane opady deszczu,16.41,100,2.05,0,8821
39582,przelotne opady deszczu,16.01,98,3.65,0,5000,umiarkowane opady deszczu,16.41,100,2.05,0,8821
39583,przelotne opady deszczu,16.01,98,3.65,0,5000,umiarkowane opady deszczu,16.41,100,2.05,0,8821
39584,przelotne opady deszczu,16.01,98,3.65,0,5000,umiarkowane opady deszczu,16.41,100,2.05,0,8821
39585,umiarkowane opady deszczu,16.41,100,2.05,0,8821,przelotne opady deszczu,16.01,98,3.65,0,5000
39586,umiarkowane opady deszczu,16.41,100,2.05,0,8821,przelotne opady deszczu,16.01,98,3.65,0,5000
39587,umiarkowane opady deszczu,16.41,100,2.05,0,8821,przelotne opady deszczu,16.01,98,3.65,0,5000
39588,umiarkowane opady deszczu,16.41,100,2.05,0,8821,przelotne opady deszczu,16.01,98,3.65,0,5000
39589,umiarkowane opady deszczu,16.41,100,2.05,0,8821,przelotne opady deszczu,16.01,98,3.65,0,5000
39590,przelotne opady deszczu,16.01,98,3.16,0,5000,umiarkowane opady deszczu,16.41,100,2.44,0,8821
39591,przelotne opady deszczu,16.01,98,3.16,0,5000,umiarkowane opady deszczu,16.41,100,2.44,0,8821
39592,przelotne opady deszczu,16.01,98,3.16,0,5000,umiarkowane opady deszczu,16.41,100,2.44,0,8821
39593,przelotne opady deszczu,16.01,98,3.16,0,5000,umiarkowane opady deszczu,16.41,100,2.44,0,8821
39594,przelotne opady deszczu,16.01,98,3.16,0,5000,umiarkowane opady deszczu,16.41,100,2.44,0,8821
39595,umiarkowane opady deszczu,16.41,100,2.44,0,8821,przelotne opady deszczu,16.01,98,3.16,0,5000
39596,umiarkowane opady deszczu,16.41,100,2.44,0,8821,przelotne opady deszczu,16.01,98,3.16,0,5000
39597,umiarkowane opady deszczu,16.41,100,2.44,0,8821,przelotne opady deszczu,16.01,98,3.16,0,5000
39598,umiarkowane opady deszczu,16.41,100,2.44,0,8821,przelotne opady deszczu,16.01,98,3.16,0,5000
39599,umiarkowane opady deszczu,16.41,100,2.44,0,8821,przelotne opady deszczu,16.01,98,3.16,0,5000
39600,przelotne opady deszczu,16.01,98,2.73,0,5000,umiarkowane opady deszczu,16.41,100,3.16,0,8821
39601,przelotne opady deszczu,16.01,98,2.73,0,5000,umiarkowane opady deszczu,16.41,100,3.16,0,8821
39602,przelotne opady deszczu,16.01,98,2.73,0,5000,umiarkowane opady deszczu,16.41,100,3.16,0,8821
39603,przelotne opady deszczu,16.01,98,2.73,0,5000,umiarkowane opady deszczu,16.41,100,3.16,0,8821
39604,przelotne opady deszczu,16.01,98,2.73,0,5000,umiarkowane opady deszczu,16.41,100,3.16,0,8821
39605,umiarkowane opady deszczu,16.41,100,3.16,0,8821,przelotne opady deszczu,16.01,98,2.73,0,5000
39606,umiarkowane opady deszczu,16.41,100,3.16,0,8821,przelotne opady deszczu,16.01,98,2.73,0,5000
39607,umiarkowane opady deszczu,16.41,100,3.16,0,8821,przelotne opady deszczu,16.01,98,2.73,0,5000
39608,umiarkowane opady deszczu,16.41,100,3.16,0,8821,przelotne opady deszczu,16.01,98,2.73,0,5000
39609,umiarkowane opady deszczu,16.41,100,3.16,0,8821,przelotne opady deszczu,16.01,98,2.73,0,5000
39610,przelotne opady deszczu,16.01,100,3.65,0,6000,umiarkowane opady deszczu,16.75,98,2.37,0,8821
39611,przelotne opady deszczu,16.01,100,3.65,0,6000,umiarkowane opady deszczu,16.75,98,2.37,0,8821
39612,przelotne opady deszczu,16.01,100,3.65,0,6000,umiarkowane opady deszczu,16.75,98,2.37,0,8821
39613,przelotne opady deszczu,16.01,100,3.65,0,6000,umiarkowane opady deszczu,16.75,98,2.37,0,8821
39614,przelotne opady deszczu,16.01,100,3.65,0,6000,umiarkowane opady deszczu,16.75,98,2.37,0,8821
39615,umiarkowane opady deszczu,16.75,98,2.37,0,8821,przelotne opady deszczu,16.01,100,3.65,0,6000
39616,umiarkowane opady deszczu,16.75,98,2.37,0,8821,przelotne opady deszczu,16.01,100,3.65,0,6000
39617,umiarkowane opady deszczu,16.75,98,2.37,0,8821,przelotne opady deszczu,16.01,100,3.65,0,6000
39618,umiarkowane opady deszczu,16.75,98,2.37,0,8821,przelotne opady deszczu,16.01,100,3.65,0,6000
39619,umiarkowane opady deszczu,16.75,98,2.37,0,8821,przelotne opady deszczu,16.01,100,3.65,0,6000
39620,przelotne opady deszczu,16.01,100,2.05,0,6000,umiarkowane opady deszczu,16.77,98,2.37,0,8821
39621,przelotne opady deszczu,16.01,100,2.05,0,6000,umiarkowane opady deszczu,16.77,98,2.37,0,8821
39622,przelotne opady deszczu,16.01,100,2.05,0,6000,umiarkowane opady deszczu,16.77,98,2.37,0,8821
39623,przelotne opady deszczu,16.01,100,2.05,0,6000,umiarkowane opady deszczu,16.77,98,2.37,0,8821
