Measurement_Id,Route_Id,Direction,Date,Day_Of_Week,Measurement_Time
36576,2,B,2025-07-26,Saturday,09:30
36577,3,B,2025-07-26,Saturday,09:30
36578,4,B,2025-07-26,Saturday,09:30
36579,5,B,2025-07-26,Saturday,09:30
36580,1,A,2025-07-26,Saturday,09:40
36581,2,A,2025-07-26,Saturday,09:40
36582,3,A,2025-07-26,Saturday,09:40
36583,4,A,2025-07-26,Saturday,09:40
36584,5,A,2025-07-26,Saturday,09:40
36585,1,B,2025-07-26,Saturday,09:40
36586,2,B,2025-07-26,Saturday,09:40
36587,3,B,2025-07-26,Saturday,09:40
36588,4,B,2025-07-26,Saturday,09:40
36589,5,B,2025-07-26,Saturday,09:40
36590,1,A,2025-07-26,Saturday,09:50
36591,2,A,2025-07-26,Saturday,09:50
36592,3,A,2025-07-26,Saturday,09:50
36593,4,A,2025-07-26,Saturday,09:50
36594,5,A,2025-07-26,Saturday,09:50
36595,1,B,2025-07-26,Saturday,09:50
36596,2,B,2025-07-26,Saturday,09:50
36597,3,B,2025-07-26,Saturday,09:50
36598,4,B,2025-07-26,Saturday,09:50
36599,5,B,2025-07-26,Saturday,09:50
36600,1,A,2025-07-26,Saturday,10:00
36601,2,A,2025-07-26,Saturday,10:00
36602,3,A,2025-07-26,Saturday,10:00
36603,4,A,2025-07-26,Saturday,10:00
36604,5,A,2025-07-26,Saturday,10:00
36605,1,B,2025-07-26,Saturday,10:00
36606,2,B,2025-07-26,Saturday,10:00
36607,3,B,2025-07-26,Saturday,10:00
36608,4,B,2025-07-26,Saturday,10:00
36609,5,B,2025-07-26,Saturday,10:00
36610,1,A,2025-07-26,Saturday,10:10
36611,2,A,2025-07-26,Saturday,10:10
36612,3,A,2025-07-26,Saturday,10:10
36613,4,A,2025-07-26,Saturday,10:10
36614,5,A,2025-07-26,Saturday,10:10
36615,1,B,2025-07-26,Saturday,10:10
36616,2,B,2025-07-26,Saturday,10:10
36617,3,B,2025-07-26,Saturday,10:10
36618,4,B,2025-07-26,Saturday,10:10
36619,5,B,2025-07-26,Saturday,10:10
36620,1,A,2025-07-26,Saturday,10:20
36621,2,A,2025-07-26,Saturday,10:20
36622,3,A,2025-07-26,Saturday,10:20
36623,4,A,2025-07-26,Saturday,10:20
36624,5,A,2025-07-26,Saturday,10:20
36625,1,B,2025-07-26,Saturday,10:20
36626,2,B,2025-07-26,Saturday,10:20
36627,3,B,2025-07-26,Saturday,10:20
36628,4,B,2025-07-26,Saturday,10:20
36629,5,B,2025-07-26,Saturday,10:20
36630,1,A,2025-07-26,Saturday,10:30
36631,2,A,2025-07-26,Saturday,10:30
36632,3,A,2025-07-26,Saturday,10:30
36633,4,A,2025-07-26,Saturday,10:30
36634,5,A,2025-07-26,Saturday,10:30
36635,1,B,2025-07-26,Saturday,10:30
36636,2,B,2025-07-26,Saturday,10:30
36637,3,B,2025-07-26,Saturday,10:30
36638,4,B,2025-07-26,Saturday,10:30
36639,5,B,2025-07-26,Saturday,10:30
36640,1,A,2025-07-26,Saturday,10:40
36641,2,A,2025-07-26,Saturday,10:40
36642,3,A,2025-07-26,Saturday,10:40
36643,4,A,2025-07-26,Saturday,10:40
36644,5,A,2025-07-26,Saturday,10:40
36645,1,B,2025-07-26,Saturday,10:40
36646,2,B,2025-07-26,Saturday,10:40
36647,3,B,2025-07-26,Saturday,10:40
36648,4,B,2025-07-26,Saturday,10:40
36649,5,B,2025-07-26,Saturday,10:40
36650,1,A,2025-07-26,Saturday,10:50
36651,2,A,2025-07-26,Saturday,10:50
36652,3,A,2025-07-26,Saturday,10:50
36653,4,A,2025-07-26,Saturday,10:50
36654,5,A,2025-07-26,Saturday,10:50
36655,1,B,2025-07-26,Saturday,10:50
36656,2,B,2025-07-26,Saturday,10:50
36657,3,B,2025-07-26,Saturday,10:50
36658,4,B,2025-07-26,Saturday,10:50
36659,5,B,2025-07-26,Saturday,10:50
36660,1,A,2025-07-26,Saturday,11:00
36661,2,A,2025-07-26,Saturday,11:00
36662,3,A,2025-07-26,Saturday,11:00
36663,4,A,2025-07-26,Saturday,11:00
36664,5,A,2025-07-26,Saturday,11:00
36665,1,B,2025-07-26,Saturday,11:00
36666,2,B,2025-07-26,Saturday,11:00
36667,3,B,2025-07-26,Saturday,11:00
36668,4,B,2025-07-26,Saturday,11:00
36669,5,B,2025-07-26,Saturday,11:00
36670,1,A,2025-07-26,Saturday,11:10
36671,2,A,2025-07-26,Saturday,11:10
36672,3,A,2025-07-26,Saturday,11:10
36673,4,A,2025-07-26,Saturday,11:10
36674,5,A,2025-07-26,Saturday,11:10
36675,1,B,2025-07-26,Saturday,11:10
36676,2,B,2025-07-26,Saturday,11:10
36677,3,B,2025-07-26,Saturday,11:10
36678,4,B,2025-07-26,Saturday,11:10
36679,5,B,2025-07-26,Saturday,11:10
36680,1,A,2025-07-26,Saturday,11:20
36681,2,A,2025-07-26,Saturday,11:20
36682,3,A,2025-07-26,Saturday,11:20
36683,4,A,2025-07-26,Saturday,11:20
36684,5,A,2025-07-26,Saturday,11:20
36685,1,B,2025-07-26,Saturday,11:20
36686,2,B,2025-07-26,Saturday,11:20
36687,3,B,2025-07-26,Saturday,11:20
36688,4,B,2025-07-26,Saturday,11:20
36689,5,B,2025-07-26,Saturday,11:20
36690,1,A,2025-07-26,Saturday,11:30
36691,2,A,2025-07-26,Saturday,11:30
36692,3,A,2025-07-26,Saturday,11:30
36693,4,A,2025-07-26,Saturday,11:30
36694,5,A,2025-07-26,Saturday,11:30
36695,1,B,2025-07-26,Saturday,11:30
36696,2,B,2025-07-26,Saturday,11:30
36697,3,B,2025-07-26,Saturday,11:30
36698,4,B,2025-07-26,Saturday,11:30
36699,5,B,2025-07-26,Saturday,11:30
36700,1,A,2025-07-26,Saturday,11:40
36701,2,A,2025-07-26,Saturday,11:40
36702,3,A,2025-07-26,Saturday,11:40
36703,4,A,2025-07-26,Saturday,11:40
36704,5,A,2025-07-26,Saturday,11:40
36705,1,B,2025-07-26,Saturday,11:40
36706,2,B,2025-07-26,Saturday,11:40
36707,3,B,2025-07-26,Saturday,11:40
36708,4,B,2025-07-26,Saturday,11:40
36709,5,B,2025-07-26,Saturday,11:40
36710,1,A,2025-07-26,Saturday,11:50
36711,2,A,2025-07-26,Saturday,11:50
36712,3,A,2025-07-26,Saturday,11:50
36713,4,A,2025-07-26,Saturday,11:50
36714,5,A,2025-07-26,Saturday,11:50
36715,1,B,2025-07-26,Saturday,11:50
36716,2,B,2025-07-26,Saturday,11:50
36717,3,B,2025-07-26,Saturday,11:50
36718,4,B,2025-07-26,Saturday,11:50
36719,5,B,2025-07-26,Saturday,11:50
36720,1,A,2025-07-26,Saturday,12:00
36721,2,A,2025-07-26,Saturday,12:00
36722,3,A,2025-07-26,Saturday,12:00
36723,4,A,2025-07-26,Saturday,12:00
36724,5,A,2025-07-26,Saturday,12:00
36725,1,B,2025-07-26,Saturday,12:00
36726,2,B,2025-07-26,Saturday,12:00
36727,3,B,2025-07-26,Saturday,12:00
36728,4,B,2025-07-26,Saturday,12:00
36729,5,B,2025-07-26,Saturday,12:00
36730,1,A,2025-07-26,Saturday,12:10
36731,2,A,2025-07-26,Saturday,12:10
36732,3,A,2025-07-26,Saturday,12:10
36733,4,A,2025-07-26,Saturday,12:10
36734,5,A,2025-07-26,Saturday,12:10
36735,1,B,2025-07-26,Saturday,12:10
36736,2,B,2025-07-26,Saturday,12:10
36737,3,B,2025-07-26,Saturday,12:10
36738,4,B,2025-07-26,Saturday,12:10
36739,5,B,2025-07-26,Saturday,12:10
36740,1,A,2025-07-26,Saturday,12:20
36741,2,A,2025-07-26,Saturday,12:20
36742,3,A,2025-07-26,Saturday,12:20
36743,4,A,2025-07-26,Saturday,12:20
36744,5,A,2025-07-26,Saturday,12:20
36745,1,B,2025-07-26,Saturday,12:20
36746,2,B,2025-07-26,Saturday,12:20
36747,3,B,2025-07-26,Saturday,12:20
36748,4,B,2025-07-26,Saturday,12:20
36749,5,B,2025-07-26,Saturday,12:20
36750,1,A,2025-07-26,Saturday,12:30
36751,2,A,2025-07-26,Saturday,12:30
36752,3,A,2025-07-26,Saturday,12:30
36753,4,A,2025-07-26,Saturday,12:30
36754,5,A,2025-07-26,Saturday,12:30
36755,1,B,2025-07-26,Saturday,12:30
36756,2,B,2025-07-26,Saturday,12:30
36757,3,B,2025-07-26,Saturday,12:30
36758,4,B,2025-07-26,Saturday,12:30
36759,5,B,2025-07-26,Saturday,12:30
36760,1,A,2025-07-26,Saturday,12:40
36761,2,A,2025-07-26,Saturday,12:40
36762,3,A,2025-07-26,Saturday,12:40
36763,4,A,2025-07-26,Saturday,12:40
36764,5,A,2025-07-26,Saturday,12:40
36765,1,B,2025-07-26,Saturday,12:40
36766,2,B,2025-07-26,Saturday,12:40
36767,3,B,2025-07-26,Saturday,12:40
36768,4,B,2025-07-26,Saturday,12:40
36769,5,B,2025-07-26,Saturday,12:40
36770,1,A,2025-07-26,Saturday,12:50
36771,2,A,2025-07-26,Saturday,12:50
36772,3,A,2025-07-26,Saturday,12:50
36773,4,A,2025-07-26,Saturday,12:50
36774,5,A,2025-07-26,Saturday,12:50
36775,1,B,2025-07-26,Saturday,12:50
36776,2,B,2025-07-26,Saturday,12:50
36777,3,B,2025-07-26,Saturday,12:50
36778,4,B,2025-07-26,Saturday,12:50
36779,5,B,2025-07-26,Saturday,12:50
36780,1,A,2025-07-26,Saturday,13:00
36781,2,A,2025-07-26,Saturday,13:00
36782,3,A,2025-07-26,Saturday,13:00
36783,4,A,2025-07-26,Saturday,13:00
36784,5,A,2025-07-26,Saturday,13:00
36785,1,B,2025-07-26,Saturday,13:00
36786,2,B,2025-07-26,Saturday,13:00
36787,3,B,2025-07-26,Saturday,13:00
36788,4,B,2025-07-26,Saturday,13:00
36789,5,B,2025-07-26,Saturday,13:00
36790,1,A,2025-07-26,Saturday,13:10
36791,2,A,2025-07-26,Saturday,13:10
36792,3,A,2025-07-26,Saturday,13:10
36793,4,A,2025-07-26,Saturday,13:10
36794,5,A,2025-07-26,Saturday,13:10
36795,1,B,2025-07-26,Saturday,13:10
36796,2,B,2025-07-26,Saturday,13:10
36797,3,B,2025-07-26,Saturday,13:10
36798,4,B,2025-07-26,Saturday,13:10
36799,5,B,2025-07-26,Saturday,13:10
36800,1,A,2025-07-26,Saturday,13:20
36801,2,A,2025-07-26,Saturday,13:20
36802,3,A,2025-07-26,Saturday,13:20
36803,4,A,2025-07-26,Saturday,13:20
36804,5,A,2025-07-26,Saturday,13:20
36805,1,B,2025-07-26,Saturday,13:20
36806,2,B,2025-07-26,Saturday,13:20
36807,3,B,2025-07-26,Saturday,13:20
36808,4,B,2025-07-26,Saturday,13:20
36809,5,B,2025-07-26,Saturday,13:20
36810,1,A,2025-07-26,Saturday,13:30
36811,2,A,2025-07-26,Saturday,13:30
36812,3,A,2025-07-26,Saturday,13:30
36813,4,A,2025-07-26,Saturday,13:30
36814,5,A,2025-07-26,Saturday,13:30
36815,1,B,2025-07-26,Saturday,13:30
36816,2,B,2025-07-26,Saturday,13:30
36817,3,B,2025-07-26,Saturday,13:30
36818,4,B,2025-07-26,Saturday,13:30
36819,5,B,2025-07-26,Saturday,13:30
36820,1,A,2025-07-26,Saturday,13:40
36821,2,A,2025-07-26,Saturday,13:40
36822,3,A,2025-07-26,Saturday,13:40
36823,4,A,2025-07-26,Saturday,13:40
36824,5,A,2025-07-26,Saturday,13:40
36825,1,B,2025-07-26,Saturday,13:40
36826,2,B,2025-07-26,Saturday,13:40
36827,3,B,2025-07-26,Saturday,13:40
36828,4,B,2025-07-26,Saturday,13:40
36829,5,B,2025-07-26,Saturday,13:40
36830,1,A,2025-07-26,Saturday,13:50
36831,2,A,2025-07-26,Saturday,13:50
36832,3,A,2025-07-26,Saturday,13:50
36833,4,A,2025-07-26,Saturday,13:50
36834,5,A,2025-07-26,Saturday,13:50
36835,1,B,2025-07-26,Saturday,13:50
36836,2,B,2025-07-26,Saturday,13:50
36837,3,B,2025-07-26,Saturday,13:50
36838,4,B,2025-07-26,Saturday,13:50
36839,5,B,2025-07-26,Saturday,13:50
36840,1,A,2025-07-26,Saturday,14:00
36841,2,A,2025-07-26,Saturday,14:00
36842,3,A,2025-07-26,Saturday,14:00
36843,4,A,2025-07-26,Saturday,14:00
36844,5,A,2025-07-26,Saturday,14:00
36845,1,B,2025-07-26,Saturday,14:00
36846,2,B,2025-07-26,Saturday,14:00
36847,3,B,2025-07-26,Saturday,14:00
36848,4,B,2025-07-26,Saturday,14:00
36849,5,B,2025-07-26,Saturday,14:00
36850,1,A,2025-07-26,Saturday,14:10
36851,2,A,2025-07-26,Saturday,14:10
36852,3,A,2025-07-26,Saturday,14:10
36853,4,A,2025-07-26,Saturday,14:10
36854,5,A,2025-07-26,Saturday,14:10
36855,1,B,2025-07-26,Saturday,14:10
36856,2,B,2025-07-26,Saturday,14:10
36857,3,B,2025-07-26,Saturday,14:10
36858,4,B,2025-07-26,Saturday,14:10
36859,5,B,2025-07-26,Saturday,14:10
36860,1,A,2025-07-26,Saturday,14:20
36861,2,A,2025-07-26,Saturday,14:20
36862,3,A,2025-07-26,Saturday,14:20
36863,4,A,2025-07-26,Saturday,14:20
36864,5,A,2025-07-26,Saturday,14:20
36865,1,B,2025-07-26,Saturday,14:20
36866,2,B,2025-07-26,Saturday,14:20
36867,3,B,2025-07-26,Saturday,14:20
36868,4,B,2025-07-26,Saturday,14:20
36869,5,B,2025-07-26,Saturday,14:20
36870,1,A,2025-07-26,Saturday,14:30
36871,2,A,2025-07-26,Saturday,14:30
36872,3,A,2025-07-26,Saturday,14:30
36873,4,A,2025-07-26,Saturday,14:30
36874,5,A,2025-07-26,Saturday,14:30
36875,1,B,2025-07-26,Saturday,14:30
36876,2,B,2025-07-26,Saturday,14:30
36877,3,B,2025-07-26,Saturday,14:30
36878,4,B,2025-07-26,Saturday,14:30
36879,5,B,2025-07-26,Saturday,14:30
36880,1,A,2025-07-26,Saturday,14:40
36881,2,A,2025-07-26,Saturday,14:40
36882,3,A,2025-07-26,Saturday,14:40
36883,4,A,2025-07-26,Saturday,14:40
36884,5,A,2025-07-26,Saturday,14:40
36885,1,B,2025-07-26,Saturday,14:40
36886,2,B,2025-07-26,Saturday,14:40
36887,3,B,2025-07-26,Saturday,14:40
36888,4,B,2025-07-26,Saturday,14:40
36889,5,B,2025-07-26,Saturday,14:40
36890,1,A,2025-07-26,Saturday,14:50
36891,2,A,2025-07-26,Saturday,14:50
36892,3,A,2025-07-26,Saturday,14:50
36893,4,A,2025-07-26,Saturday,14:50
36894,5,A,2025-07-26,Saturday,14:50
36895,1,B,2025-07-26,Saturday,14:50
36896,2,B,2025-07-26,Saturday,14:50
36897,3,B,2025-07-26,Saturday,14:50
36898,4,B,2025-07-26,Saturday,14:50
36899,5,B,2025-07-26,Saturday,14:50
36900,1,A,2025-07-26,Saturday,15:00
36901,2,A,2025-07-26,Saturday,15:00
36902,3,A,2025-07-26,Saturday,15:00
36903,4,A,2025-07-26,Saturday,15:00
36904,5,A,2025-07-26,Saturday,15:00
36905,1,B,2025-07-26,Saturday,15:00
36906,2,B,2025-07-26,Saturday,15:00
36907,3,B,2025-07-26,Saturday,15:00
36908,4,B,2025-07-26,Saturday,15:00
36909,5,B,2025-07-26,Saturday,15:00
36910,1,A,2025-07-26,Saturday,15:10
36911,2,A,2025-07-26,Saturday,15:10
36912,3,A,2025-07-26,Saturday,15:10
36913,4,A,2025-07-26,Saturday,15:10
36914,5,A,2025-07-26,Saturday,15:10
36915,1,B,2025-07-26,Saturday,15:10
36916,2,B,2025-07-26,Saturday,15:10
36917,3,B,2025-07-26,Saturday,15:10
36918,4,B,2025-07-26,Saturday,15:10
36919,5,B,2025-07-26,Saturday,15:10
36920,1,A,2025-07-26,Saturday,15:20
36921,2,A,2025-07-26,Saturday,15:20
36922,3,A,2025-07-26,Saturday,15:20
36923,4,A,2025-07-26,Saturday,15:20
36924,5,A,2025-07-26,Saturday,15:20
36925,1,B,2025-07-26,Saturday,15:20
36926,2,B,2025-07-26,Saturday,15:20
36927,3,B,2025-07-26,Saturday,15:20
36928,4,B,2025-07-26,Saturday,15:20
36929,5,B,2025-07-26,Saturday,15:20
36930,1,A,2025-07-26,Saturday,15:30
36931,2,A,2025-07-26,Saturday,15:30
36932,3,A,2025-07-26,Saturday,15:30
36933,4,A,2025-07-26,Saturday,15:30
36934,5,A,2025-07-26,Saturday,15:30
36935,1,B,2025-07-26,Saturday,15:30
36936,2,B,2025-07-26,Saturday,15:30
36937,3,B,2025-07-26,Saturday,15:30
36938,4,B,2025-07-26,Saturday,15:30
36939,5,B,2025-07-26,Saturday,15:30
36940,1,A,2025-07-26,Saturday,15:40
36941,2,A,2025-07-26,Saturday,15:40
36942,3,A,2025-07-26,Saturday,15:40
36943,4,A,2025-07-26,Saturday,15:40
36944,5,A,2025-07-26,Saturday,15:40
36945,1,B,2025-07-26,Saturday,15:40
36946,2,B,2025-07-26,Saturday,15:40
36947,3,B,2025-07-26,Saturday,15:40
36948,4,B,2025-07-26,Saturday,15:40
36949,5,B,2025-07-26,Saturday,15:40
36950,1,A,2025-07-26,Saturday,15:50
36951,2,A,2025-07-26,Saturday,15:50
36952,3,A,2025-07-26,Saturday,15:50
36953,4,A,2025-07-26,Saturday,15:50
36954,5,A,2025-07-26,Saturday,15:50
36955,1,B,2025-07-26,Saturday,15:50
36956,2,B,2025-07-26,Saturday,15:50
36957,3,B,2025-07-26,Saturday,15:50
36958,4,B,2025-07-26,Saturday,15:50
36959,5,B,2025-07-26,Saturday,15:50
36960,1,A,2025-07-26,Saturday,16:00
36961,2,A,2025-07-26,Saturday,16:00
36962,3,A,2025-07-26,Saturday,16:00
36963,4,A,2025-07-26,Saturday,16:00
36964,5,A,2025-07-26,Saturday,16:00
36965,1,B,2025-07-26,Saturday,16:00
36966,2,B,2025-07-26,Saturday,16:00
36967,3,B,2025-07-26,Saturday,16:00
36968,4,B,2025-07-26,Saturday,16:00
36969,5,B,2025-07-26,Saturday,16:00
36970,1,A,2025-07-26,Saturday,16:10
36971,2,A,2025-07-26,Saturday,16:10
36972,3,A,2025-07-26,Saturday,16:10
36973,4,A,2025-07-26,Saturday,16:10
36974,5,A,2025-07-26,Saturday,16:10
36975,1,B,2025-07-26,Saturday,16:10
36976,2,B,2025-07-26,Saturday,16:10
36977,3,B,2025-07-26,Saturday,16:10
36978,4,B,2025-07-26,Saturday,16:10
36979,5,B,2025-07-26,Saturday,16:10
36980,1,A,2025-07-26,Saturday,16:20
36981,2,A,2025-07-26,Saturday,16:20
36982,3,A,2025-07-26,Saturday,16:20
36983,4,A,2025-07-26,Saturday,16:20
36984,5,A,2025-07-26,Saturday,16:20
36985,1,B,2025-07-26,Saturday,16:20
36986,2,B,2025-07-26,Saturday,16:20
36987,3,B,2025-07-26,Saturday,16:20
36988,4,B,2025-07-26,Saturday,16:20
36989,5,B,2025-07-26,Saturday,16:20
36990,1,A,2025-07-26,Saturday,16:30
36991,2,A,2025-07-26,Saturday,16:30
36992,3,A,2025-07-26,Saturday,16:30
36993,4,A,2025-07-26,Saturday,16:30
36994,5,A,2025-07-26,Saturday,16:30
36995,1,B,2025-07-26,Saturday,16:30
36996,2,B,2025-07-26,Saturday,16:30
36997,3,B,2025-07-26,Saturday,16:30
36998,4,B,2025-07-26,Saturday,16:30
36999,5,B,2025-07-26,Saturday,16:30
37000,1,A,2025-07-26,Saturday,16:40
37001,2,A,2025-07-26,Saturday,16:40
37002,3,A,2025-07-26,Saturday,16:40
37003,4,A,2025-07-26,Saturday,16:40
37004,5,A,2025-07-26,Saturday,16:40
37005,1,B,2025-07-26,Saturday,16:40
37006,2,B,2025-07-26,Saturday,16:40
37007,3,B,2025-07-26,Saturday,16:40
37008,4,B,2025-07-26,Saturday,16:40
37009,5,B,2025-07-26,Saturday,16:40
37010,1,A,2025-07-26,Saturday,16:50
37011,2,A,2025-07-26,Saturday,16:50
37012,3,A,2025-07-26,Saturday,16:50
37013,4,A,2025-07-26,Saturday,16:50
37014,5,A,2025-07-26,Saturday,16:50
37015,1,B,2025-07-26,Saturday,16:50
37016,2,B,2025-07-26,Saturday,16:50
37017,3,B,2025-07-26,Saturday,16:50
37018,4,B,2025-07-26,Saturday,16:50
37019,5,B,2025-07-26,Saturday,16:50
37020,1,A,2025-07-26,Saturday,17:00
37021,2,A,2025-07-26,Saturday,17:00
37022,3,A,2025-07-26,Saturday,17:00
37023,4,A,2025-07-26,Saturday,17:00
37024,5,A,2025-07-26,Saturday,17:00
37025,1,B,2025-07-26,Saturday,17:00
37026,2,B,2025-07-26,Saturday,17:00
37027,3,B,2025-07-26,Saturday,17:00
37028,4,B,2025-07-26,Saturday,17:00
37029,5,B,2025-07-26,Saturday,17:00
37030,1,A,2025-07-26,Saturday,17:10
37031,2,A,2025-07-26,Saturday,17:10
37032,3,A,2025-07-26,Saturday,17:10
37033,4,A,2025-07-26,Saturday,17:10
37034,5,A,2025-07-26,Saturday,17:10
37035,1,B,2025-07-26,Saturday,17:10
37036,2,B,2025-07-26,Saturday,17:10
37037,3,B,2025-07-26,Saturday,17:10
37038,4,B,2025-07-26,Saturday,17:10
37039,5,B,2025-07-26,Saturday,17:10
37040,1,A,2025-07-26,Saturday,17:20
37041,2,A,2025-07-26,Saturday,17:20
37042,3,A,2025-07-26,Saturday,17:20
37043,4,A,2025-07-26,Saturday,17:20
37044,5,A,2025-07-26,Saturday,17:20
37045,1,B,2025-07-26,Saturday,17:20
37046,2,B,2025-07-26,Saturday,17:20
37047,3,B,2025-07-26,Saturday,17:20
37048,4,B,2025-07-26,Saturday,17:20
37049,5,B,2025-07-26,Saturday,17:20
37050,1,A,2025-07-26,Saturday,17:30
37051,2,A,2025-07-26,Saturday,17:30
37052,3,A,2025-07-26,Saturday,17:30
37053,4,A,2025-07-26,Saturday,17:30
37054,5,A,2025-07-26,Saturday,17:30
37055,1,B,2025-07-26,Saturday,17:30
37056,2,B,2025-07-26,Saturday,17:30
37057,3,B,2025-07-26,Saturday,17:30
37058,4,B,2025-07-26,Saturday,17:30
37059,5,B,2025-07-26,Saturday,17:30
37060,1,A,2025-07-26,Saturday,17:40
37061,2,A,2025-07-26,Saturday,17:40
37062,3,A,2025-07-26,Saturday,17:40
37063,4,A,2025-07-26,Saturday,17:40
37064,5,A,2025-07-26,Saturday,17:40
37065,1,B,2025-07-26,Saturday,17:40
37066,2,B,2025-07-26,Saturday,17:40
37067,3,B,2025-07-26,Saturday,17:40
37068,4,B,2025-07-26,Saturday,17:40
37069,5,B,2025-07-26,Saturday,17:40
37070,1,A,2025-07-26,Saturday,17:50
37071,2,A,2025-07-26,Saturday,17:50
37072,3,A,2025-07-26,Saturday,17:50
37073,4,A,2025-07-26,Saturday,17:50
37074,5,A,2025-07-26,Saturday,17:50
37075,1,B,2025-07-26,Saturday,17:50
37076,2,B,2025-07-26,Saturday,17:50
37077,3,B,2025-07-26,Saturday,17:50
37078,4,B,2025-07-26,Saturday,17:50
37079,5,B,2025-07-26,Saturday,17:50
37080,1,A,2025-07-26,Saturday,18:00
37081,2,A,2025-07-26,Saturday,18:00
37082,3,A,2025-07-26,Saturday,18:00
37083,4,A,2025-07-26,Saturday,18:00
37084,5,A,2025-07-26,Saturday,18:00
37085,1,B,2025-07-26,Saturday,18:00
37086,2,B,2025-07-26,Saturday,18:00
37087,3,B,2025-07-26,Saturday,18:00
37088,4,B,2025-07-26,Saturday,18:00
37089,5,B,2025-07-26,Saturday,18:00
37090,1,A,2025-07-26,Saturday,18:10
37091,2,A,2025-07-26,Saturday,18:10
37092,3,A,2025-07-26,Saturday,18:10
37093,4,A,2025-07-26,Saturday,18:10
37094,5,A,2025-07-26,Saturday,18:10
37095,1,B,2025-07-26,Saturday,18:10
37096,2,B,2025-07-26,Saturday,18:10
37097,3,B,2025-07-26,Saturday,18:10
37098,4,B,2025-07-26,Saturday,18:10
37099,5,B,2025-07-26,Saturday,18:10
37100,1,A,2025-07-26,Saturday,18:20
37101,2,A,2025-07-26,Saturday,18:20
37102,3,A,2025-07-26,Saturday,18:20
37103,4,A,2025-07-26,Saturday,18:20
37104,5,A,2025-07-26,Saturday,18:20
37105,1,B,2025-07-26,Saturday,18:20
37106,2,B,2025-07-26,Saturday,18:20
37107,3,B,2025-07-26,Saturday,18:20
37108,4,B,2025-07-26,Saturday,18:20
37109,5,B,2025-07-26,Saturday,18:20
37110,1,A,2025-07-26,Saturday,18:30
37111,2,A,2025-07-26,Saturday,18:30
37112,3,A,2025-07-26,Saturday,18:30
37113,4,A,2025-07-26,Saturday,18:30
37114,5,A,2025-07-26,Saturday,18:30
37115,1,B,2025-07-26,Saturday,18:30
37116,2,B,2025-07-26,Saturday,18:30
37117,3,B,2025-07-26,Saturday,18:30
37118,4,B,2025-07-26,Saturday,18:30
37119,5,B,2025-07-26,Saturday,18:30
37120,1,A,2025-07-26,Saturday,18:40
37121,2,A,2025-07-26,Saturday,18:40
37122,3,A,2025-07-26,Saturday,18:40
37123,4,A,2025-07-26,Saturday,18:40
37124,5,A,2025-07-26,Saturday,18:40
37125,1,B,2025-07-26,Saturday,18:40
37126,2,B,2025-07-26,Saturday,18:40
37127,3,B,2025-07-26,Saturday,18:40
37128,4,B,2025-07-26,Saturday,18:40
37129,5,B,2025-07-26,Saturday,18:40
37130,1,A,2025-07-26,Saturday,18:50
37131,2,A,2025-07-26,Saturday,18:50
37132,3,A,2025-07-26,Saturday,18:50
37133,4,A,2025-07-26,Saturday,18:50
37134,5,A,2025-07-26,Saturday,18:50
37135,1,B,2025-07-26,Saturday,18:50
37136,2,B,2025-07-26,Saturday,18:50
37137,3,B,2025-07-26,Saturday,18:50
37138,4,B,2025-07-26,Saturday,18:50
37139,5,B,2025-07-26,Saturday,18:50
37140,1,A,2025-07-26,Saturday,19:00
37141,2,A,2025-07-26,Saturday,19:00
37142,3,A,2025-07-26,Saturday,19:00
37143,4,A,2025-07-26,Saturday,19:00
37144,5,A,2025-07-26,Saturday,19:00
37145,1,B,2025-07-26,Saturday,19:00
37146,2,B,2025-07-26,Saturday,19:00
37147,3,B,2025-07-26,Saturday,19:00
37148,4,B,2025-07-26,Saturday,19:00
37149,5,B,2025-07-26,Saturday,19:00
37150,1,A,2025-07-26,Saturday,19:10
37151,2,A,2025-07-26,Saturday,19:10
37152,3,A,2025-07-26,Saturday,19:10
37153,4,A,2025-07-26,Saturday,19:10
37154,5,A,2025-07-26,Saturday,19:10
37155,1,B,2025-07-26,Saturday,19:10
37156,2,B,2025-07-26,Saturday,19:10
37157,3,B,2025-07-26,Saturday,19:10
37158,4,B,2025-07-26,Saturday,19:10
37159,5,B,2025-07-26,Saturday,19:10
37160,1,A,2025-07-26,Saturday,19:20
37161,2,A,2025-07-26,Saturday,19:20
37162,3,A,2025-07-26,Saturday,19:20
37163,4,A,2025-07-26,Saturday,19:20
37164,5,A,2025-07-26,Saturday,19:20
37165,1,B,2025-07-26,Saturday,19:20
37166,2,B,2025-07-26,Saturday,19:20
37167,3,B,2025-07-26,Saturday,19:20
37168,4,B,2025-07-26,Saturday,19:20
37169,5,B,2025-07-26,Saturday,19:20
37170,1,A,2025-07-26,Saturday,19:30
37171,2,A,2025-07-26,Saturday,19:30
37172,3,A,2025-07-26,Saturday,19:30
37173,4,A,2025-07-26,Saturday,19:30
37174,5,A,2025-07-26,Saturday,19:30
37175,1,B,2025-07-26,Saturday,19:30
37176,2,B,2025-07-26,Saturday,19:30
37177,3,B,2025-07-26,Saturday,19:30
37178,4,B,2025-07-26,Saturday,19:30
37179,5,B,2025-07-26,Saturday,19:30
37180,1,A,2025-07-26,Saturday,19:40
37181,2,A,2025-07-26,Saturday,19:40
37182,3,A,2025-07-26,Saturday,19:40
