Measurement_Id,Price_95,Price_98,Price_ON,Price_ON_Plus,Price_LPG
31798,5.84,6.26,5.70,6.13,2.51
31799,5.84,6.26,5.70,6.13,2.51
31800,5.84,6.26,5.70,6.13,2.51
31801,5.84,6.26,5.70,6.13,2.51
31802,5.84,6.26,5.70,6.13,2.51
31803,5.84,6.26,5.70,6.13,2.51
31804,5.84,6.26,5.70,6.13,2.51
31805,5.84,6.26,5.70,6.13,2.51
31806,5.84,6.26,5.70,6.13,2.51
31807,5.84,6.26,5.70,6.13,2.51
31808,5.84,6.26,5.70,6.13,2.51
31809,5.84,6.26,5.70,6.13,2.51
31810,5.84,6.26,5.70,6.13,2.51
31811,5.84,6.26,5.70,6.13,2.51
31812,5.84,6.26,5.70,6.13,2.51
31813,5.84,6.26,5.70,6.13,2.51
31814,5.84,6.26,5.70,6.13,2.51
31815,5.84,6.26,5.70,6.13,2.51
31816,5.84,6.26,5.70,6.13,2.51
31817,5.84,6.26,5.70,6.13,2.51
31818,5.84,6.26,5.70,6.13,2.51
31819,5.84,6.26,5.70,6.13,2.51
31820,5.84,6.26,5.70,6.13,2.51
31821,5.84,6.26,5.70,6.13,2.51
31822,5.84,6.26,5.70,6.13,2.51
31823,5.84,6.26,5.70,6.13,2.51
31824,5.84,6.26,5.70,6.13,2.51
31825,5.84,6.26,5.70,6.13,2.51
31826,5.84,6.26,5.70,6.13,2.51
31827,5.84,6.26,5.70,6.13,2.51
31828,5.84,6.26,5.70,6.13,2.51
31829,5.84,6.26,5.70,6.13,2.51
31830,5.84,6.26,5.70,6.13,2.51
31831,5.84,6.26,5.70,6.13,2.51
31832,5.84,6.26,5.70,6.13,2.51
31833,5.84,6.26,5.70,6.13,2.51
31834,5.84,6.26,5.70,6.13,2.51
31835,5.84,6.26,5.70,6.13,2.51
31836,5.84,6.26,5.70,6.13,2.51
31837,5.84,6.26,5.70,6.13,2.51
31838,5.84,6.26,5.70,6.13,2.51
31839,5.84,6.26,5.70,6.13,2.51
31840,5.84,6.26,5.70,6.13,2.51
31841,5.84,6.26,5.70,6.13,2.51
31842,5.84,6.26,5.70,6.13,2.51
31843,5.84,6.26,5.70,6.13,2.51
31844,5.84,6.26,5.70,6.13,2.51
31845,5.84,6.26,5.70,6.13,2.51
31846,5.84,6.26,5.70,6.13,2.51
31847,5.84,6.26,5.70,6.13,2.51
31848,5.84,6.26,5.70,6.13,2.51
31849,5.84,6.26,5.70,6.13,2.51
31850,5.84,6.26,5.70,6.13,2.51
31851,5.84,6.26,5.70,6.13,2.51
31852,5.84,6.26,5.70,6.13,2.51
31853,5.84,6.26,5.70,6.13,2.51
31854,5.84,6.26,5.70,6.13,2.51
31855,5.84,6.26,5.70,6.13,2.51
31856,5.84,6.26,5.70,6.13,2.51
31857,5.84,6.26,5.70,6.13,2.51
31858,5.84,6.26,5.70,6.13,2.51
31859,5.84,6.26,5.70,6.13,2.51
31860,5.84,6.26,5.70,6.13,2.51
31861,5.84,6.26,5.70,6.13,2.51
31862,5.84,6.26,5.70,6.13,2.51
31863,5.84,6.26,5.70,6.13,2.51
31864,5.84,6.26,5.70,6.13,2.51
31865,5.84,6.26,5.70,6.13,2.51
31866,5.84,6.26,5.70,6.13,2.51
31867,5.84,6.26,5.70,6.13,2.51
31868,5.84,6.26,5.70,6.13,2.51
31869,5.84,6.26,5.70,6.13,2.51
31870,5.84,6.26,5.70,6.13,2.51
31871,5.84,6.26,5.70,6.13,2.51
31872,5.84,6.26,5.70,6.13,2.51
31873,5.84,6.26,5.70,6.13,2.51
31874,5.84,6.26,5.70,6.13,2.51
31875,5.84,6.26,5.70,6.13,2.51
31876,5.84,6.26,5.70,6.13,2.51
31877,5.84,6.26,5.70,6.13,2.51
31878,5.84,6.26,5.70,6.13,2.51
31879,5.84,6.26,5.70,6.13,2.51
31880,5.84,6.26,5.70,6.13,2.51
31881,5.84,6.26,5.70,6.13,2.51
31882,5.84,6.26,5.70,6.13,2.51
31883,5.84,6.26,5.70,6.13,2.51
31884,5.84,6.26,5.70,6.13,2.51
31885,5.84,6.26,5.70,6.13,2.51
31886,5.84,6.26,5.70,6.13,2.51
31887,5.84,6.26,5.70,6.13,2.51
31888,5.84,6.26,5.70,6.13,2.51
31889,5.84,6.26,5.70,6.13,2.51
31890,5.84,6.26,5.70,6.13,2.51
31891,5.84,6.26,5.70,6.13,2.51
31892,5.84,6.26,5.70,6.13,2.51
31893,5.84,6.26,5.70,6.13,2.51
31894,5.84,6.26,5.70,6.13,2.51
31895,5.84,6.26,5.70,6.13,2.51
31896,5.84,6.26,5.70,6.13,2.51
31897,5.84,6.26,5.70,6.13,2.51
31898,5.84,6.26,5.70,6.13,2.51
31899,5.84,6.26,5.70,6.13,2.51
31900,5.84,6.26,5.70,6.13,2.51
31901,5.84,6.26,5.70,6.13,2.51
31902,5.84,6.26,5.70,6.13,2.51
31903,5.84,6.26,5.70,6.13,2.51
31904,5.84,6.26,5.70,6.13,2.51
31905,5.84,6.26,5.70,6.13,2.51
31906,5.84,6.26,5.70,6.13,2.51
31907,5.84,6.26,5.70,6.13,2.51
31908,5.84,6.26,5.70,6.13,2.51
31909,5.84,6.26,5.70,6.13,2.51
31910,5.84,6.26,5.70,6.13,2.51
31911,5.84,6.26,5.70,6.13,2.51
31912,5.84,6.26,5.70,6.13,2.51
31913,5.84,6.26,5.70,6.13,2.51
31914,5.84,6.26,5.70,6.13,2.51
31915,5.84,6.26,5.70,6.13,2.51
31916,5.84,6.26,5.70,6.13,2.51
31917,5.84,6.26,5.70,6.13,2.51
31918,5.84,6.26,5.70,6.13,2.51
31919,5.84,6.26,5.70,6.13,2.51
31920,5.84,6.26,5.70,6.13,2.51
31921,5.84,6.26,5.70,6.13,2.51
31922,5.84,6.26,5.70,6.13,2.51
31923,5.84,6.26,5.70,6.13,2.51
31924,5.84,6.26,5.70,6.13,2.51
31925,5.84,6.26,5.70,6.13,2.51
31926,5.84,6.26,5.70,6.13,2.51
31927,5.84,6.26,5.70,6.13,2.51
31928,5.84,6.26,5.70,6.13,2.51
31929,5.84,6.26,5.70,6.13,2.51
31930,5.84,6.26,5.70,6.13,2.51
31931,5.84,6.26,5.70,6.13,2.51
31932,5.84,6.26,5.70,6.13,2.51
31933,5.84,6.26,5.70,6.13,2.51
31934,5.84,6.26,5.70,6.13,2.51
31935,5.84,6.26,5.70,6.13,2.51
31936,5.84,6.26,5.70,6.13,2.51
31937,5.84,6.26,5.70,6.13,2.51
31938,5.84,6.26,5.70,6.13,2.51
31939,5.84,6.26,5.70,6.13,2.51
31940,5.84,6.26,5.70,6.13,2.51
31941,5.84,6.26,5.70,6.13,2.51
31942,5.84,6.26,5.70,6.13,2.51
31943,5.84,6.26,5.70,6.13,2.51
31944,5.84,6.26,5.70,6.13,2.51
31945,5.84,6.26,5.70,6.13,2.51
31946,5.84,6.26,5.70,6.13,2.51
31947,5.84,6.26,5.70,6.13,2.51
31948,5.84,6.26,5.70,6.13,2.51
31949,5.84,6.26,5.70,6.13,2.51
31950,5.84,6.26,5.70,6.13,2.51
31951,5.84,6.26,5.70,6.13,2.51
31952,5.84,6.26,5.70,6.13,2.51
31953,5.84,6.26,5.70,6.13,2.51
31954,5.84,6.26,5.70,6.13,2.51
31955,5.84,6.26,5.70,6.13,2.51
31956,5.84,6.26,5.70,6.13,2.51
31957,5.84,6.26,5.70,6.13,2.51
31958,5.84,6.26,5.70,6.13,2.51
31959,5.84,6.26,5.70,6.13,2.51
31960,5.84,6.26,5.70,6.13,2.51
31961,5.84,6.26,5.70,6.13,2.51
31962,5.84,6.26,5.70,6.13,2.51
31963,5.84,6.26,5.70,6.13,2.51
31964,5.84,6.26,5.70,6.13,2.51
31965,5.84,6.26,5.70,6.13,2.51
31966,5.84,6.26,5.70,6.13,2.51
31967,5.84,6.26,5.70,6.13,2.51
31968,5.84,6.26,5.70,6.13,2.51
31969,5.84,6.26,5.70,6.13,2.51
31970,5.84,6.26,5.70,6.13,2.51
31971,5.84,6.26,5.70,6.13,2.51
31972,5.84,6.26,5.70,6.13,2.51
31973,5.84,6.26,5.70,6.13,2.51
31974,5.84,6.26,5.70,6.13,2.51
31975,5.84,6.26,5.70,6.13,2.51
31976,5.84,6.26,5.70,6.13,2.51
31977,5.84,6.26,5.70,6.13,2.51
31978,5.84,6.26,5.70,6.13,2.51
31979,5.84,6.26,5.70,6.13,2.51
31980,5.84,6.26,5.70,6.13,2.51
31981,5.84,6.26,5.70,6.13,2.51
31982,5.84,6.26,5.70,6.13,2.51
31983,5.84,6.26,5.70,6.13,2.51
31984,5.84,6.26,5.70,6.13,2.51
31985,5.84,6.26,5.70,6.13,2.51
31986,5.84,6.26,5.70,6.13,2.51
31987,5.84,6.26,5.70,6.13,2.51
31988,5.84,6.26,5.70,6.13,2.51
31989,5.84,6.26,5.70,6.13,2.51
31990,5.84,6.26,5.70,6.13,2.51
31991,5.84,6.26,5.70,6.13,2.51
31992,5.84,6.26,5.70,6.13,2.51
31993,5.84,6.26,5.70,6.13,2.51
31994,5.84,6.26,5.70,6.13,2.51
31995,5.84,6.26,5.70,6.13,2.51
31996,5.84,6.26,5.70,6.13,2.51
31997,5.84,6.26,5.70,6.13,2.51
31998,5.84,6.26,5.70,6.13,2.51
31999,5.84,6.26,5.70,6.13,2.51
32000,5.84,6.26,5.70,6.13,2.51
32001,5.84,6.26,5.70,6.13,2.51
32002,5.84,6.26,5.70,6.13,2.51
32003,5.84,6.26,5.70,6.13,2.51
32004,5.84,6.26,5.70,6.13,2.51
32005,5.84,6.26,5.70,6.13,2.51
32006,5.84,6.26,5.70,6.13,2.51
32007,5.84,6.26,5.70,6.13,2.51
32008,5.84,6.26,5.70,6.13,2.51
32009,5.84,6.26,5.70,6.13,2.51
32010,5.84,6.26,5.70,6.13,2.51
32011,5.84,6.26,5.70,6.13,2.51
32012,5.84,6.26,5.70,6.13,2.51
32013,5.84,6.26,5.70,6.13,2.51
32014,5.84,6.26,5.70,6.13,2.51
32015,5.84,6.26,5.70,6.13,2.51
32016,5.84,6.26,5.70,6.13,2.51
32017,5.84,6.26,5.70,6.13,2.51
32018,5.84,6.26,5.70,6.13,2.51
32019,5.84,6.26,5.70,6.13,2.51
32020,5.84,6.26,5.70,6.13,2.51
32021,5.84,6.26,5.70,6.13,2.51
32022,5.84,6.26,5.70,6.13,2.51
32023,5.84,6.26,5.70,6.13,2.51
32024,5.84,6.26,5.70,6.13,2.51
32025,5.84,6.26,5.70,6.13,2.51
32026,5.84,6.26,5.70,6.13,2.51
32027,5.84,6.26,5.70,6.13,2.51
32028,5.84,6.26,5.70,6.13,2.51
32029,5.84,6.26,5.70,6.13,2.51
32030,5.84,6.26,5.70,6.13,2.51
32031,5.84,6.26,5.70,6.13,2.51
32032,5.84,6.26,5.70,6.13,2.51
32033,5.84,6.26,5.70,6.13,2.51
32034,5.84,6.26,5.70,6.13,2.51
32035,5.84,6.26,5.70,6.13,2.51
32036,5.84,6.26,5.70,6.13,2.51
32037,5.84,6.26,5.70,6.13,2.51
32038,5.84,6.26,5.70,6.13,2.51
32039,5.84,6.26,5.70,6.13,2.51
32040,5.84,6.26,5.70,6.13,2.51
32041,5.84,6.26,5.70,6.13,2.51
32042,5.84,6.26,5.70,6.13,2.51
32043,5.84,6.26,5.70,6.13,2.51
32044,5.84,6.26,5.70,6.13,2.51
32045,5.84,6.26,5.70,6.13,2.51
32046,5.84,6.26,5.70,6.13,2.51
32047,5.84,6.26,5.70,6.13,2.51
32048,5.84,6.26,5.70,6.13,2.51
32049,5.84,6.26,5.70,6.13,2.51
32050,5.84,6.26,5.70,6.13,2.51
32051,5.84,6.26,5.70,6.13,2.51
32052,5.84,6.26,5.70,6.13,2.51
32053,5.84,6.26,5.70,6.13,2.51
32054,5.84,6.26,5.70,6.13,2.51
32055,5.84,6.26,5.70,6.13,2.51
32056,5.84,6.26,5.70,6.13,2.51
32057,5.84,6.26,5.70,6.13,2.51
32058,5.84,6.26,5.70,6.13,2.51
32059,5.84,6.26,5.70,6.13,2.51
32060,5.84,6.26,5.70,6.13,2.51
32061,5.84,6.26,5.70,6.13,2.51
32062,5.84,6.26,5.70,6.13,2.51
32063,5.84,6.26,5.70,6.13,2.51
32064,5.84,6.26,5.70,6.13,2.51
32065,5.84,6.26,5.70,6.13,2.51
32066,5.84,6.26,5.70,6.13,2.51
32067,5.84,6.26,5.70,6.13,2.51
32068,5.84,6.26,5.70,6.13,2.51
32069,5.84,6.26,5.70,6.13,2.51
32070,5.84,6.26,5.70,6.13,2.51
32071,5.84,6.26,5.70,6.13,2.51
32072,5.84,6.26,5.70,6.13,2.51
32073,5.84,6.26,5.70,6.13,2.51
32074,5.84,6.26,5.70,6.13,2.51
32075,5.84,6.26,5.70,6.13,2.51
32076,5.84,6.26,5.70,6.13,2.51
32077,5.84,6.26,5.70,6.13,2.51
32078,5.84,6.26,5.70,6.13,2.51
32079,5.84,6.26,5.70,6.13,2.51
32080,5.84,6.26,5.70,6.13,2.51
32081,5.84,6.26,5.70,6.13,2.51
32082,5.84,6.26,5.70,6.13,2.51
32083,5.84,6.26,5.70,6.13,2.51
32084,5.84,6.26,5.70,6.13,2.51
32085,5.84,6.26,5.70,6.13,2.51
32086,5.84,6.26,5.70,6.13,2.51
32087,5.84,6.26,5.70,6.13,2.51
32088,5.84,6.26,5.70,6.13,2.51
32089,5.84,6.26,5.70,6.13,2.51
32090,5.84,6.26,5.70,6.13,2.51
32091,5.84,6.26,5.70,6.13,2.51
32092,5.84,6.26,5.70,6.13,2.51
32093,5.84,6.26,5.70,6.13,2.51
32094,5.84,6.26,5.70,6.13,2.51
32095,5.84,6.26,5.70,6.13,2.51
32096,5.84,6.26,5.70,6.13,2.51
32097,5.84,6.26,5.70,6.13,2.51
32098,5.84,6.26,5.70,6.13,2.51
32099,5.84,6.26,5.70,6.13,2.51
32100,5.84,6.26,5.70,6.13,2.51
32101,5.84,6.26,5.70,6.13,2.51
32102,5.84,6.26,5.70,6.13,2.51
32103,5.84,6.26,5.70,6.13,2.51
32104,5.84,6.26,5.70,6.13,2.51
32105,5.84,6.26,5.70,6.13,2.51
32106,5.84,6.26,5.70,6.13,2.51
32107,5.84,6.26,5.70,6.13,2.51
32108,5.84,6.26,5.70,6.13,2.51
32109,5.84,6.26,5.70,6.13,2.51
32110,5.84,6.26,5.70,6.13,2.51
32111,5.84,6.26,5.70,6.13,2.51
32112,5.84,6.26,5.70,6.13,2.51
32113,5.84,6.26,5.70,6.13,2.51
32114,5.84,6.26,5.70,6.13,2.51
32115,5.84,6.26,5.70,6.13,2.51
32116,5.84,6.26,5.70,6.13,2.51
32117,5.84,6.26,5.70,6.13,2.51
32118,5.84,6.26,5.70,6.13,2.51
32119,5.84,6.26,5.70,6.13,2.51
32120,5.84,6.26,5.70,6.13,2.51
32121,5.84,6.26,5.70,6.13,2.51
32122,5.84,6.26,5.70,6.13,2.51
32123,5.84,6.26,5.70,6.13,2.51
32124,5.84,6.26,5.70,6.13,2.51
32125,5.84,6.26,5.70,6.13,2.51
32126,5.84,6.26,5.70,6.13,2.51
32127,5.84,6.26,5.70,6.13,2.51
32128,5.84,6.26,5.70,6.13,2.51
32129,5.84,6.26,5.70,6.13,2.51
32130,5.84,6.26,5.70,6.13,2.51
32131,5.84,6.26,5.70,6.13,2.51
32132,5.84,6.26,5.70,6.13,2.51
32133,5.84,6.26,5.70,6.13,2.51
32134,5.84,6.26,5.70,6.13,2.51
32135,5.84,6.26,5.70,6.13,2.51
32136,5.84,6.26,5.70,6.13,2.51
32137,5.84,6.26,5.70,6.13,2.51
32138,5.84,6.26,5.70,6.13,2.51
32139,5.84,6.26,5.70,6.13,2.51
32140,5.84,6.26,5.70,6.13,2.51
32141,5.84,6.26,5.70,6.13,2.51
32142,5.84,6.26,5.70,6.13,2.51
32143,5.84,6.26,5.70,6.13,2.51
32144,5.84,6.26,5.70,6.13,2.51
32145,5.84,6.26,5.70,6.13,2.51
32146,5.84,6.26,5.70,6.13,2.51
32147,5.84,6.26,5.70,6.13,2.51
32148,5.84,6.26,5.70,6.13,2.51
32149,5.84,6.26,5.70,6.13,2.51
32150,5.84,6.26,5.70,6.13,2.51
32151,5.84,6.26,5.70,6.13,2.51
32152,5.84,6.26,5.70,6.13,2.51
32153,5.84,6.26,5.70,6.13,2.51
32154,5.84,6.26,5.70,6.13,2.51
32155,5.84,6.26,5.70,6.13,2.51
32156,5.84,6.26,5.70,6.13,2.51
32157,5.84,6.26,5.70,6.13,2.51
32158,5.84,6.26,5.70,6.13,2.51
32159,5.84,6.26,5.70,6.13,2.51
32160,5.84,6.26,5.70,6.13,2.51
32161,5.84,6.26,5.70,6.13,2.51
32162,5.84,6.26,5.70,6.13,2.51
32163,5.84,6.26,5.70,6.13,2.51
32164,5.84,6.26,5.70,6.13,2.51
32165,5.84,6.26,5.70,6.13,2.51
32166,5.84,6.26,5.70,6.13,2.51
32167,5.84,6.26,5.70,6.13,2.51
32168,5.84,6.26,5.70,6.13,2.51
32169,5.84,6.26,5.70,6.13,2.51
32170,5.84,6.26,5.70,6.13,2.51
32171,5.84,6.26,5.70,6.13,2.51
32172,5.84,6.26,5.70,6.13,2.51
32173,5.84,6.26,5.70,6.13,2.51
32174,5.84,6.26,5.70,6.13,2.51
32175,5.84,6.26,5.70,6.13,2.51
32176,5.84,6.26,5.70,6.13,2.51
32177,5.84,6.26,5.70,6.13,2.51
32178,5.84,6.26,5.70,6.13,2.51
32179,5.84,6.26,5.70,6.13,2.51
32180,5.84,6.26,5.70,6.13,2.51
32181,5.84,6.26,5.70,6.13,2.51
32182,5.84,6.26,5.70,6.13,2.51
32183,5.84,6.26,5.70,6.13,2.51
32184,5.84,6.26,5.70,6.13,2.51
32185,5.84,6.26,5.70,6.13,2.51
32186,5.84,6.26,5.70,6.13,2.51
32187,5.84,6.26,5.70,6.13,2.51
32188,5.84,6.26,5.70,6.13,2.51
32189,5.84,6.26,5.70,6.13,2.51
32190,5.84,6.26,5.70,6.13,2.51
32191,5.84,6.26,5.70,6.13,2.51
32192,5.84,6.26,5.70,6.13,2.51
32193,5.84,6.26,5.70,6.13,2.51
32194,5.84,6.26,5.70,6.13,2.51
32195,5.84,6.26,5.70,6.13,2.51
32196,5.84,6.26,5.70,6.13,2.51
32197,5.84,6.26,5.70,6.13,2.51
32198,5.84,6.26,5.70,6.13,2.51
32199,5.84,6.26,5.70,6.13,2.51
32200,5.84,6.26,5.70,6.13,2.51
32201,5.84,6.26,5.70,6.13,2.51
32202,5.84,6.26,5.70,6.13,2.51
32203,5.84,6.26,5.70,6.13,2.51
32204,5.84,6.26,5.70,6.13,2.51
32205,5.84,6.26,5.70,6.13,2.51
32206,5.84,6.26,5.70,6.13,2.51
32207,5.84,6.26,5.70,6.13,2.51
32208,5.84,6.26,5.70,6.13,2.51
32209,5.84,6.26,5.70,6.13,2.51
32210,5.84,6.26,5.70,6.13,2.51
32211,5.84,6.26,5.70,6.13,2.51
32212,5.84,6.26,5.70,6.13,2.51
32213,5.84,6.26,5.70,6.13,2.51
32214,5.84,6.26,5.70,6.13,2.51
32215,5.84,6.26,5.70,6.13,2.51
32216,5.84,6.26,5.70,6.13,2.51
32217,5.84,6.26,5.70,6.13,2.51
32218,5.84,6.26,5.70,6.13,2.51
32219,5.84,6.26,5.70,6.13,2.51
32220,5.84,6.26,5.70,6.13,2.51
32221,5.84,6.26,5.70,6.13,2.51
32222,5.84,6.26,5.70,6.13,2.51
32223,5.84,6.26,5.70,6.13,2.51
32224,5.84,6.26,5.70,6.13,2.51
32225,5.84,6.26,5.70,6.13,2.51
32226,5.84,6.26,5.70,6.13,2.51
32227,5.84,6.26,5.70,6.13,2.51
32228,5.84,6.26,5.70,6.13,2.51
32229,5.84,6.26,5.70,6.13,2.51
32230,5.84,6.26,5.70,6.13,2.51
32231,5.84,6.26,5.70,6.13,2.51
32232,5.84,6.26,5.70,6.13,2.51
32233,5.84,6.26,5.70,6.13,2.51
32234,5.84,6.26,5.70,6.13,2.51
32235,5.84,6.26,5.70,6.13,2.51
32236,5.84,6.26,5.70,6.13,2.51
32237,5.84,6.26,5.70,6.13,2.51
32238,5.84,6.26,5.70,6.13,2.51
32239,5.84,6.26,5.70,6.13,2.51
32240,5.84,6.26,5.70,6.13,2.51
32241,5.84,6.26,5.70,6.13,2.51
32242,5.84,6.26,5.70,6.13,2.51
32243,5.84,6.26,5.70,6.13,2.51
32244,5.84,6.26,5.70,6.13,2.51
32245,5.84,6.26,5.70,6.13,2.51
32246,5.84,6.26,5.70,6.13,2.51
32247,5.84,6.26,5.70,6.13,2.51
32248,5.84,6.26,5.70,6.13,2.51
32249,5.84,6.26,5.70,6.13,2.51
32250,5.84,6.26,5.70,6.13,2.51
32251,5.84,6.26,5.70,6.13,2.51
32252,5.84,6.26,5.70,6.13,2.51
32253,5.84,6.26,5.70,6.13,2.51
32254,5.84,6.26,5.70,6.13,2.51
32255,5.84,6.26,5.70,6.13,2.51
32256,5.84,6.26,5.70,6.13,2.51
32257,5.84,6.26,5.70,6.13,2.51
32258,5.84,6.26,5.70,6.13,2.51
32259,5.84,6.26,5.70,6.13,2.51
32260,5.84,6.26,5.70,6.13,2.51
32261,5.84,6.26,5.70,6.13,2.51
32262,5.84,6.26,5.70,6.13,2.51
32263,5.84,6.26,5.70,6.13,2.51
32264,5.84,6.26,5.70,6.13,2.51
32265,5.84,6.26,5.70,6.13,2.51
32266,5.84,6.26,5.70,6.13,2.51
32267,5.84,6.26,5.70,6.13,2.51
32268,5.84,6.26,5.70,6.13,2.51
32269,5.84,6.26,5.70,6.13,2.51
32270,5.84,6.26,5.70,6.13,2.51
32271,5.84,6.26,5.70,6.13,2.51
32272,5.84,6.26,5.70,6.13,2.51
32273,5.84,6.26,5.70,6.13,2.51
32274,5.84,6.26,5.70,6.13,2.51
32275,5.84,6.26,5.70,6.13,2.51
32276,5.84,6.26,5.70,6.13,2.51
32277,5.84,6.26,5.70,6.13,2.51
32278,5.84,6.26,5.70,6.13,2.51
32279,5.84,6.26,5.70,6.13,2.51
32280,5.84,6.26,5.70,6.13,2.51
32281,5.84,6.26,5.70,6.13,2.51
32282,5.84,6.26,5.70,6.13,2.51
32283,5.84,6.26,5.70,6.13,2.51
32284,5.84,6.26,5.70,6.13,2.51
32285,5.84,6.26,5.70,6.13,2.51
32286,5.84,6.26,5.70,6.13,2.51
32287,5.84,6.26,5.70,6.13,2.51
32288,5.84,6.26,5.70,6.13,2.51
32289,5.84,6.26,5.70,6.13,2.51
32290,5.84,6.26,5.70,6.13,2.51
32291,5.84,6.26,5.70,6.13,2.51
32292,5.84,6.26,5.70,6.13,2.51
32293,5.84,6.26,5.70,6.13,2.51
32294,5.84,6.26,5.70,6.13,2.51
32295,5.84,6.26,5.70,6.13,2.51
32296,5.84,6.26,5.70,6.13,2.51
32297,5.84,6.26,5.70,6.13,2.51
32298,5.84,6.26,5.70,6.13,2.51
32299,5.84,6.26,5.70,6.13,2.51
32300,5.84,6.26,5.70,6.13,2.51
32301,5.84,6.26,5.70,6.13,2.51
32302,5.84,6.26,5.70,6.13,2.51
32303,5.84,6.26,5.70,6.13,2.51
32304,5.84,6.26,5.70,6.13,2.51
32305,5.84,6.26,5.70,6.13,2.51
32306,5.84,6.26,5.70,6.13,2.51
32307,5.84,6.26,5.70,6.13,2.51
32308,5.84,6.26,5.70,6.13,2.51
32309,5.84,6.26,5.70,6.13,2.51
32310,5.84,6.26,5.70,6.13,2.51
32311,5.84,6.26,5.70,6.13,2.51
32312,5.84,6.26,5.70,6.13,2.51
32313,5.84,6.26,5.70,6.13,2.51
32314,5.84,6.26,5.70,6.13,2.51
32315,5.84,6.26,5.70,6.13,2.51
32316,5.84,6.26,5.70,6.13,2.51
32317,5.84,6.26,5.70,6.13,2.51
32318,5.84,6.26,5.70,6.13,2.51
32319,5.84,6.26,5.70,6.13,2.51
32320,5.84,6.26,5.70,6.13,2.51
32321,5.84,6.26,5.70,6.13,2.51
32322,5.84,6.26,5.70,6.13,2.51
32323,5.84,6.26,5.70,6.13,2.51
32324,5.84,6.26,5.70,6.13,2.51
32325,5.84,6.26,5.70,6.13,2.51
32326,5.84,6.26,5.70,6.13,2.51
32327,5.84,6.26,5.70,6.13,2.51
32328,5.84,6.26,5.70,6.13,2.51
32329,5.84,6.26,5.70,6.13,2.51
32330,5.84,6.26,5.70,6.13,2.51
32331,5.84,6.26,5.70,6.13,2.51
32332,5.84,6.26,5.70,6.13,2.51
32333,5.84,6.26,5.70,6.13,2.51
32334,5.84,6.26,5.70,6.13,2.51
32335,5.84,6.26,5.70,6.13,2.51
32336,5.84,6.26,5.70,6.13,2.51
32337,5.84,6.26,5.70,6.13,2.51
32338,5.84,6.26,5.70,6.13,2.51
32339,5.84,6.26,5.70,6.13,2.51
32340,5.84,6.26,5.70,6.13,2.51
32341,5.84,6.26,5.70,6.13,2.51
32342,5.84,6.26,5.70,6.13,2.51
32343,5.84,6.26,5.70,6.13,2.51
32344,5.84,6.26,5.70,6.13,2.51
32345,5.84,6.26,5.70,6.13,2.51
32346,5.84,6.26,5.70,6.13,2.51
32347,5.84,6.26,5.70,6.13,2.51
32348,5.84,6.26,5.70,6.13,2.51
32349,5.84,6.26,5.70,6.13,2.51
32350,5.84,6.26,5.70,6.13,2.51
32351,5.84,6.26,5.70,6.13,2.51
32352,5.84,6.26,5.70,6.13,2.51
32353,5.84,6.26,5.70,6.13,2.51
32354,5.84,6.26,5.70,6.13,2.51
32355,5.84,6.26,5.70,6.13,2.51
32356,5.84,6.26,5.70,6.13,2.51
32357,5.84,6.26,5.70,6.13,2.51
32358,5.84,6.26,5.70,6.13,2.51
32359,5.84,6.26,5.70,6.13,2.51
32360,5.84,6.26,5.70,6.13,2.51
32361,5.84,6.26,5.70,6.13,2.51
32362,5.84,6.26,5.70,6.13,2.51
32363,5.84,6.26,5.70,6.13,2.51
32364,5.84,6.26,5.70,6.13,2.51
32365,5.84,6.26,5.70,6.13,2.51
32366,5.84,6.26,5.70,6.13,2.51
32367,5.84,6.26,5.70,6.13,2.51
32368,5.84,6.26,5.70,6.13,2.51
32369,5.84,6.26,5.70,6.13,2.51
32370,5.84,6.26,5.70,6.13,2.51
32371,5.84,6.26,5.70,6.13,2.51
32372,5.84,6.26,5.70,6.13,2.51
32373,5.84,6.26,5.70,6.13,2.51
32374,5.84,6.26,5.70,6.13,2.51
32375,5.84,6.26,5.70,6.13,2.51
32376,5.84,6.26,5.70,6.13,2.51
32377,5.84,6.26,5.70,6.13,2.51
32378,5.84,6.26,5.70,6.13,2.51
32379,5.84,6.26,5.70,6.13,2.51
32380,5.84,6.26,5.70,6.13,2.51
32381,5.84,6.26,5.70,6.13,2.51
32382,5.84,6.26,5.70,6.13,2.51
32383,5.84,6.26,5.70,6.13,2.51
32384,5.84,6.26,5.70,6.13,2.51
32385,5.84,6.26,5.70,6.13,2.51
32386,5.84,6.26,5.70,6.13,2.51
32387,5.84,6.26,5.70,6.13,2.51
32388,5.84,6.26,5.70,6.13,2.51
32389,5.84,6.26,5.70,6.13,2.51
32390,5.84,6.26,5.70,6.13,2.51
32391,5.84,6.26,5.70,6.13,2.51
32392,5.84,6.26,5.70,6.13,2.51
32393,5.84,6.26,5.70,6.13,2.51
32394,5.84,6.26,5.70,6.13,2.51
32395,5.84,6.26,5.70,6.13,2.51
32396,5.84,6.26,5.70,6.13,2.51
32397,5.84,6.26,5.70,6.13,2.51
32398,5.84,6.26,5.70,6.13,2.51
32399,5.84,6.26,5.70,6.13,2.51
32400,5.79,6.27,5.62,6.13,2.51
32401,5.79,6.27,5.62,6.13,2.51
32402,5.79,6.27,5.62,6.13,2.51
32403,5.79,6.27,5.62,6.13,2.51
